City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
565,Baghdad,IQ,33.3406,44.4009,58.91,38,60,6.91,broken clouds,2021-12-04 08:31:49
566,Durres,AL,41.3231,19.4414,53.78,71,97,7.43,overcast clouds,2021-12-04 08:31:50
567,Hare Bay,CA,48.8499,-54.0148,34.95,68,85,17.07,overcast clouds,2021-12-04 08:35:56
568,Einbeck,DE,51.8167,9.8667,38.25,93,99,5.35,overcast clouds,2021-12-04 08:33:02
569,Wana,PK,32.2989,69.5725,61.38,21,0,5.3,clear sky,2021-12-04 08:35:56
570,Rockland,US,41.1668,-74.0496,37.72,79,26,2.84,scattered clouds,2021-12-04 08:35:56
571,Timon,BR,-5.0942,-42.8367,73.18,94,75,0.0,broken clouds,2021-12-04 08:35:40
572,Wah,PK,33.798,72.6957,71.01,15,22,5.28,few clouds,2021-12-04 08:35:57
573,Santiago Del Estero,AR,-27.7951,-64.2615,74.41,64,93,2.37,moderate rain,2021-12-04 08:35:57
574,Las Palmas,ES,28.4204,-14.0131,63.39,72,20,17.27,few clouds,2021-12-04 08:35:58
575,Yashkul,RU,46.1711,45.3435,48.33,73,61,9.33,broken clouds,2021-12-04 08:35:58
576,Kostino,RU,58.9097,53.2691,35.51,98,100,15.01,overcast clouds,2021-12-04 08:35:58
577,Santa Rosa,PH,14.3122,121.1114,82.38,71,60,16.17,broken clouds,2021-12-04 08:35:59
578,Laterza,IT,40.6295,16.7997,49.59,81,0,12.66,clear sky,2021-12-04 08:35:59
579,Colombo,LK,6.9319,79.8478,85.95,75,51,8.28,broken clouds,2021-12-04 08:35:59
580,Severnoye,RU,56.3491,78.3619,25.61,87,100,13.85,overcast clouds,2021-12-04 08:36:00
581,Sistranda,NO,63.7256,8.834,28.9,65,100,24.23,light snow,2021-12-04 08:36:00
582,Lakota,CI,5.8528,-5.6883,82.36,68,69,4.18,broken clouds,2021-12-04 08:36:00
583,Tansen,NP,27.8673,83.5467,66.54,57,0,4.63,clear sky,2021-12-04 08:36:01
584,Nesna,NO,66.1967,13.0213,19.92,74,37,20.71,scattered clouds,2021-12-04 08:36:01
585,Tahta,EG,26.7693,31.5021,61.12,30,68,2.19,broken clouds,2021-12-04 08:36:01
586,Arboletes,CO,8.8505,-76.4269,77.25,89,94,0.56,overcast clouds,2021-12-04 08:36:02
587,Esmeraldas,BR,-19.7625,-44.3139,67.06,97,29,5.35,scattered clouds,2021-12-04 08:34:40
588,Faya,SA,18.3851,42.4509,69.91,15,0,1.57,clear sky,2021-12-04 08:36:02
589,Do Gonbadan,IR,30.3586,50.7981,66.29,45,0,0.0,clear sky,2021-12-04 08:36:03
590,Milici,BA,44.1711,19.0903,25.97,78,48,3.13,scattered clouds,2021-12-04 08:32:05
591,Kangaatsiaq,GL,68.3065,-53.4641,20.41,62,100,31.34,overcast clouds,2021-12-04 08:36:03
592,Pudozh,RU,61.8099,36.5345,8.67,84,100,12.5,overcast clouds,2021-12-04 08:36:04
593,Massillon,US,40.7967,-81.5215,34.41,64,40,1.01,scattered clouds,2021-12-04 08:37:04
594,Nayagarh,IN,20.1333,85.1,65.41,95,100,7.45,moderate rain,2021-12-04 08:37:04
595,Waddan,LY,29.1614,16.139,55.29,36,0,22.48,clear sky,2021-12-04 08:37:05
596,Cochrane,CA,51.1834,-114.4687,20.39,54,90,5.75,overcast clouds,2021-12-04 08:37:05
597,Moissac,FR,44.1024,1.0945,54.55,88,100,21.56,light rain,2021-12-04 08:37:05
598,Monrovia,LR,6.3005,-10.7969,78.57,80,89,8.75,overcast clouds,2021-12-04 08:37:06
599,Axim,GH,4.8699,-2.2405,83.34,74,90,7.45,overcast clouds,2021-12-04 08:37:06
600,Santiago De Chuco,PE,-8.15,-78.1833,51.17,84,100,1.01,overcast clouds,2021-12-04 08:37:06
601,Morro Agudo,BR,-20.7314,-48.0578,71.62,83,19,5.68,few clouds,2021-12-04 08:34:52
602,Karanja,IN,20.4833,77.4833,83.16,27,1,7.58,clear sky,2021-12-04 08:37:07
603,Clonakilty,IE,51.6231,-8.8706,40.21,65,37,20.76,light rain,2021-12-04 08:37:07
604,Meybod,IR,32.2501,54.0166,55.42,36,0,3.74,clear sky,2021-12-04 08:37:07
605,Estelle,US,29.8458,-90.1067,66.2,85,90,0.0,mist,2021-12-04 08:35:06
606,Herat,AF,34.5,62.0,49.69,49,37,9.17,scattered clouds,2021-12-04 08:37:08
607,Kulevcha,UA,46.0303,29.9361,39.2,74,100,11.07,overcast clouds,2021-12-04 08:37:08
608,Bonthe,SL,7.5264,-12.505,83.12,73,69,4.81,broken clouds,2021-12-04 08:37:09
609,Antofagasta,CL,-23.65,-70.4,60.08,79,38,3.8,scattered clouds,2021-12-04 08:32:22
610,Biltine,TD,14.5333,20.9167,87.89,15,0,2.59,clear sky,2021-12-04 08:37:09
611,Kralendijk,BQ,12.15,-68.2667,78.78,89,25,9.22,scattered clouds,2021-12-04 08:37:09
612,Mizdah,LY,31.4451,12.9801,48.72,55,74,22.39,broken clouds,2021-12-04 08:37:10
613,Beyneu,KZ,45.3167,55.2,42.33,44,10,12.15,clear sky,2021-12-04 08:37:10
614,Tres De Maio,BR,-27.7733,-54.24,64.11,79,27,7.0,scattered clouds,2021-12-04 08:37:11
615,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,7.12,89,94,2.55,overcast clouds,2021-12-04 08:37:11
616,Mangai,CD,-4.05,19.5333,86.09,58,98,3.78,overcast clouds,2021-12-04 08:37:11
617,Sembe,CG,1.6481,14.5806,86.45,56,99,3.18,overcast clouds,2021-12-04 08:37:11
618,Vizinga,RU,61.0749,50.1031,7.56,94,100,14.65,light snow,2021-12-04 08:37:12
619,Alta Gracia,AR,-31.6529,-64.4283,67.37,64,89,1.28,overcast clouds,2021-12-04 08:37:12
620,Rio Cuarto,AR,-33.1307,-64.3499,54.84,95,98,4.36,overcast clouds,2021-12-04 08:37:12
621,Pizarro,CO,4.9533,-77.366,74.97,93,100,3.22,moderate rain,2021-12-04 08:37:13
622,Puerto Ayora,EC,-0.7393,-90.3518,66.99,94,43,5.44,scattered clouds,2021-12-04 08:37:13
623,Hattiesburg,US,31.3271,-89.2903,58.53,95,75,0.0,fog,2021-12-04 08:34:53
624,Dzaoudzi,YT,-12.7887,45.2699,85.89,70,75,8.05,broken clouds,2021-12-04 08:37:14
625,Kismayo,SO,-0.3582,42.5454,85.71,62,42,13.4,scattered clouds,2021-12-04 08:37:14
626,Aconibe,GQ,1.2968,10.9369,77.99,69,100,2.82,overcast clouds,2021-12-04 08:37:14
627,Schmolln,DE,50.9,12.3667,36.52,95,90,3.0,light snow,2021-12-04 08:37:15
628,Remontnoye,RU,46.5614,43.6501,46.49,63,91,10.51,overcast clouds,2021-12-04 08:37:15
629,Farafangana,MG,-22.8167,47.8333,83.71,65,33,13.38,scattered clouds,2021-12-04 08:37:15
630,Kannur,IN,11.8675,75.3576,84.67,66,35,6.93,scattered clouds,2021-12-04 08:37:16
631,Caravelas,BR,-17.7125,-39.2481,73.33,89,68,2.19,broken clouds,2021-12-04 08:37:16
632,Aranos,NA,-24.1333,19.1167,79.88,29,92,11.95,overcast clouds,2021-12-04 08:37:16
633,Napasar,IN,27.9667,73.55,77.65,17,0,4.88,clear sky,2021-12-04 08:37:17
634,Ngerengere,TZ,-6.75,38.1167,87.69,51,48,5.57,light rain,2021-12-04 08:37:17
635,Agirish,RU,61.9247,63.0231,7.99,87,100,3.44,overcast clouds,2021-12-04 08:37:17
636,Simoes,BR,-7.5989,-40.8178,73.9,78,65,4.36,broken clouds,2021-12-04 08:37:18
637,Limulunga,ZM,-15.0969,23.1376,94.33,28,29,6.85,scattered clouds,2021-12-04 08:37:18
638,Shahreza,IR,32.0339,51.8794,51.58,26,1,1.83,clear sky,2021-12-04 08:37:18
639,Mikkeli,FI,61.6886,27.2723,6.91,72,0,4.61,clear sky,2021-12-04 08:38:19
640,Mpika,ZM,-11.8343,31.4529,86.27,23,9,10.04,clear sky,2021-12-04 08:38:19
641,Doha,QA,25.2867,51.5333,75.18,41,0,13.8,clear sky,2021-12-04 08:38:19
642,Serenje,ZM,-13.2325,30.2352,88.84,19,1,9.51,clear sky,2021-12-04 08:38:20
643,Kamenka,RU,51.3223,42.7678,33.75,97,100,6.89,light snow,2021-12-04 08:38:20
644,Nacala,MZ,-14.5428,40.6728,91.29,45,0,11.18,clear sky,2021-12-04 08:38:20
645,Virginia Beach,US,36.8529,-75.978,48.99,84,1,3.44,clear sky,2021-12-04 08:38:21
646,Demba,CD,-5.51,22.2667,86.36,55,100,3.4,overcast clouds,2021-12-04 08:38:21
647,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,72.34,99,100,0.81,moderate rain,2021-12-04 08:38:21
648,Camargo,MX,27.6667,-105.1667,60.48,54,4,1.88,clear sky,2021-12-04 08:38:22
649,Santander,ES,43.4647,-3.8044,57.45,88,75,10.0,broken clouds,2021-12-04 08:38:22
650,Sinnamary,GF,5.3833,-52.95,76.6,91,100,7.31,overcast clouds,2021-12-04 08:38:22
651,Taoudenni,ML,22.6783,-3.9836,63.55,30,100,19.55,overcast clouds,2021-12-04 08:38:23
652,Bilma,NE,18.6853,12.9164,77.56,14,51,8.46,broken clouds,2021-12-04 08:38:23
653,Zhezkazgan,KZ,47.8043,67.7144,30.52,63,100,9.75,overcast clouds,2021-12-04 08:38:23
654,Marsabit,KE,2.3284,37.9899,74.1,57,31,16.6,scattered clouds,2021-12-04 08:38:24
655,Altamira,BR,-3.2033,-52.2064,72.64,98,100,2.08,overcast clouds,2021-12-04 08:38:24
656,Pisco,PE,-13.7,-76.2167,64.45,88,100,4.61,overcast clouds,2021-12-04 08:38:24
657,Goure,NE,13.9835,10.2704,81.01,15,21,11.9,few clouds,2021-12-04 08:38:25
658,Villaviciosa,ES,43.4813,-5.4357,57.0,93,100,13.49,overcast clouds,2021-12-04 08:38:25
659,Krasnoselkup,RU,65.7,82.4667,-22.14,94,96,7.43,overcast clouds,2021-12-04 08:38:25
660,Nador,MA,35.174,-2.9287,50.25,76,20,0.0,few clouds,2021-12-04 08:38:26
661,Kurchum,KZ,48.5722,83.6542,23.38,89,10,1.05,clear sky,2021-12-04 08:38:26
662,Ulcinj,ME,41.9294,19.2244,50.92,75,98,7.63,overcast clouds,2021-12-04 08:38:26
663,La Rioja,ES,42.25,-2.5,42.48,93,70,6.35,light rain,2021-12-04 08:38:27
664,Montigny-Les-Metz,FR,49.0943,6.1517,49.84,97,90,17.27,mist,2021-12-04 08:38:27
665,Shevchenkove,UA,49.6959,37.1735,31.78,57,100,7.78,overcast clouds,2021-12-04 08:38:27
666,Karlskrona,SE,56.1616,15.5866,32.45,98,100,9.44,overcast clouds,2021-12-04 08:38:28
667,Narayanpet,IN,16.7333,77.5,85.15,42,70,3.56,broken clouds,2021-12-04 08:38:28
668,Betul,IN,21.9153,77.8961,80.89,29,4,4.94,clear sky,2021-12-04 08:38:28
669,Pyaozerskiy,RU,65.8333,31.1667,13.86,83,53,10.45,broken clouds,2021-12-04 08:38:29
670,Ovalle,CL,-30.5983,-71.2003,63.1,56,0,1.32,clear sky,2021-12-04 08:38:29
671,Tabas,IR,33.5959,56.9244,56.5,42,1,4.34,clear sky,2021-12-04 08:38:29
672,Orebro,SE,59.2741,15.2066,20.59,93,90,8.05,overcast clouds,2021-12-04 08:38:30
673,Saint-Joseph,RE,-21.3667,55.6167,87.1,74,20,6.22,few clouds,2021-12-04 08:38:30
674,Soubre,CI,5.7856,-6.6083,81.32,75,85,3.74,overcast clouds,2021-12-04 08:38:30
675,Ugoofaaru,MV,5.6667,73.0,82.67,74,11,8.1,few clouds,2021-12-04 08:38:31
676,Fort Payne,US,34.4442,-85.7197,57.52,72,1,3.44,mist,2021-12-04 08:38:31
677,Gobabis,NA,-22.45,18.9667,78.84,35,100,13.73,overcast clouds,2021-12-04 08:38:31
678,Umtata,ZA,-31.5889,28.7844,63.16,77,90,2.3,moderate rain,2021-12-04 08:38:31
679,Oudtshoorn,ZA,-33.5907,22.2014,64.76,75,100,4.99,moderate rain,2021-12-04 08:38:32
680,Penzance,GB,50.1186,-5.5371,47.52,71,40,31.07,scattered clouds,2021-12-04 08:38:32
681,Kuusamo,FI,65.9667,29.1833,12.24,85,90,5.75,light shower snow,2021-12-04 08:38:33
682,Sorrento,IT,40.626,14.3744,53.44,3,29,4.85,scattered clouds,2021-12-04 08:38:33
683,Eskisehir,TR,39.7767,30.5206,42.71,81,75,11.5,broken clouds,2021-12-04 08:38:33
684,Port Blair,IN,11.6667,92.75,81.25,78,23,12.86,few clouds,2021-12-04 08:39:34
685,Lahij,YE,13.1667,44.5833,81.66,32,0,7.05,clear sky,2021-12-04 08:39:34
686,Bay Roberts,CA,47.5999,-53.2648,39.02,90,58,11.99,light rain,2021-12-04 08:39:34
